"","Country.Name","Country.Code","Region","Income.Group","Special.Notes","Year","Life.Expectancy","Fertility.Rate","Population"
"12679","Djibouti","DJI","Middle East & North Africa","Lower middle income","",2008,59.32387805,3.653,809639
"12680","Dominica","DMA","Latin America & Caribbean","Upper middle income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",2008,NA,NA,70881
"12681","Denmark","DNK","Europe & Central Asia","High income","",2008,78.44634146,1.89,5493621
"12682","Dominican Republic","DOM","Latin America & Caribbean","Upper middle income","Based on data from the Central Bank of Dominican Republic, the new base year is 2007.",2008,72.34231707,2.656,9636491
"12683","Algeria","DZA","Middle East & North Africa","Upper middle income","",2008,73.21931707,2.744,34811059
"12689","Ecuador","ECU","Latin America & Caribbean","Upper middle income","National accounts have been revised from 1965 onward based on official government data; the new base year is 2007. The large upward changes are due to an improved calculation method for nominal GDP.",2008,74.66782927,2.71,14447600
"12690","Egypt, Arab Rep.","EGY","Middle East & North Africa","Lower middle income","Fiscal year end: June 30; reporting period for national accounts data: FY. The new base year is 2011/12.",2008,69.96446341,3.055,78976122
"12692","Eritrea","ERI","Sub-Saharan Africa","Low income","April 2013 database update: Based on IMF data, national accounts data were revised for 2000 onward; the base year changed to 2000.",2008,60.25007317,4.752,4500638
"12693","Spain","ESP","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 166.386 Spanish peseta. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2008,81.17560976,1.45,45954106
"12694","Estonia","EST","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",2008,73.77073171,1.72,1337090
"12695","Ethiopia","ETH","Sub-Saharan Africa","Low income","Fiscal year end: July 7; reporting period for national accounts data: FY. Based on IMF data, national accounts data have been revised for 2000 onward; the new base year is 2010/11.",2008,59.44692683,5.194,83079608
"12698","Finland","FIN","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2008,79.56829268,1.85,5313399
"12699","Fiji","FJI","East Asia & Pacific","Upper middle income","National accounts have been revised from 2011 to 2015 based on the Fiji Bureau of Statistics and World Bank estimates. The new base year is 2011.",2008,69.02202439,2.736,843206
"12700","France","FRA","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2008,81.21463415,2.01,64374990
"12701","Faroe Islands","FRO","Europe & Central Asia","High income","",2008,80.13658537,2.6,48629
"12702","Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income","Fiscal year ends on September 30; reporting period for national accounts data: FY. Based on the Pacific and Virgin Islands Training Initiative, national accounts data have been revised from 2009 onward. 2013 estimates are based on the IMF Small States Monitor, Issue 1.2014. In 2010, the government statistical office revised national accounts data for 1995-2008.",2008,68.35926829,3.589,104472
"12703","Gabon","GAB","Sub-Saharan Africa","Upper middle income","Based on IMF data and official government statistics; the new base year is 2001.",2008,60.94919512,4.138,1473741
"12704","United Kingdom","GBR","Europe & Central Asia","High income","",2008,79.6,1.91,61806995
"12705","Georgia","GEO","Europe & Central Asia","Upper middle income","Value added data in constant prices before 2007 have been temporarily removed until revised series become available. Constant price expenditure estimates before 2011 have been deleted.",2008,73.62143902,1.788,4030000
"12706","Ghana","GHA","Sub-Saharan Africa","Lower middle income","In 2010, the Ghana Statistical Service revised the base year for Ghana's national accounts series from 1993 to 2006. The new GDP data were about 60 percent higher than previously reported and incorporated improved data sources and methodology.",2008,60.03041463,4.303,23115919
"12707","Gibraltar","GIB","Europe & Central Asia","High income","",2008,NA,NA,30089
"12708","Guinea","GIN","Sub-Saharan Africa","Low income","",2008,54.77758537,5.497,10427356
"12709","Gambia, The","GMB","Sub-Saharan Africa","Low income","Fiscal year end: June 30; reporting period for national accounts data: CY. April 2013 database update: Based on official government statistics, national accounts data were revised for 2004 onward; the base year changed to 2004.",2008,58.85307317,5.798,1586749
"12710","Guinea-Bissau","GNB","Sub-Saharan Africa","Low income","In 2010, national accounts data for 2003-09 were revised. The new data had broader coverage of all sectors of the economy, and GDP in current prices averaged 89 percent higher than previous estimates.",2008,53.15473171,5.206,1561293
"12711","Equatorial Guinea","GNQ","Sub-Saharan Africa","Upper middle income","National accounts have been revised from 1980 onward based on IMF data and official government statistics; the new base year is 2006.",2008,54.98631707,5.324,686223
"12712","Greece","GRC","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 340.75 Greek drachma. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2008,79.93902439,1.47,11077841
"12713","Grenada","GRD","Latin America & Caribbean","Upper middle income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",2008,72.08714634,2.281,103934
"12714","Greenland","GRL","Europe & Central Asia","High income","",2008,70.21341463,2.247,56328
"12715","Guatemala","GTM","Latin America & Caribbean","Lower middle income","",2008,70.32814634,3.578,14106687
"12716","Guam","GUM","East Asia & Pacific","High income","",2008,77.57573171,2.528,158310
"12717","Guyana","GUY","Latin America & Caribbean","Upper middle income","In 2010, the Bureau of Statistics introduced a new series of GDP rebased to year 2006. Current price GDP averaged 63 percent higher than previous estimates.",2008,65.87014634,2.751,748096
"12719","Hong Kong SAR, China","HKG","East Asia & Pacific","High income","On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. Agriculture value added includes mining and quarrying.",2008,82.37560976,1.064,6957800
"12720","Honduras","HND","Latin America & Caribbean","Lower middle income","",2008,72.03997561,2.918,7259470
"12722","Croatia","HRV","Europe & Central Asia","High income","The new reference year for chain linked series is 2010. April 2013 database update: Based on official government statistics, the base year for constant price series changed to 2005.",2008,75.91219512,1.55,4434508
"12723","Haiti","HTI","Latin America & Caribbean","Low income","Fiscal year end: September 30; reporting period for national accounts data: FY. In 2010, the government revised national accounts data following changes in the methodology. Current price series since 1991 and constant price series since 1996 were revised.",2008,60.39797561,3.493,9705130
"12724","Hungary","HUN","Europe & Central Asia","High income","April 2012 database update: Based on data from the Organisation for Economic Co-operation and Development, national accounts data were revised for 1991 onward.",2008,73.70243902,1.35,10038188
"12729","Indonesia","IDN","East Asia & Pacific","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The new base year is 2010. Price valuation is in basic prices.",2008,67.76478049,2.504,235360765
"12731","Isle of Man","IMN","Europe & Central Asia","High income","The new base year is 2013.",2008,NA,NA,82737
"12732","India","IND","South Asia","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: FY. Based on official government statistics; the new base year is 2011/12. India reports using SNA 2008.",2008,65.69943902,2.755,1197070109
"12733","Ireland","IRL","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2008,80.09512195,2.06,4489544
"12734","Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income","Fiscal year end: March 20; reporting period for national accounts data: FY. Based on data from the Central Bank of Iran, the new base year is 2004/05.",2008,73.09207317,1.779,72530693
"12735","Iraq","IRQ","Middle East & North Africa","Upper middle income","Based on official government statistics, the new base year is 2007.",2008,68.22029268,4.639,29163327
"12736","Iceland","ISL","Europe & Central Asia","High income","",2008,81.6097561,2.15,317414
"12737","Israel","ISR","Middle East & North Africa","High income","Based on official government statistics for chain linked series; the new reference year is 2010.",2008,80.95121951,2.96,7308800
"12738","Italy","ITA","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2008,81.48536585,1.45,58826731
"12739","Jamaica","JAM","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007.",2008,74.30195122,2.251,2671934
"12740","Jordan","JOR","Middle East & North Africa","Upper middle income","",2008,73.1202439,3.588,6010035
"12741","Japan","JPN","East Asia & Pacific","High income","Fiscal year end: March 31; reporting period for national accounts data: CY.",2008,82.58756098,1.37,128063000
"12742","Kazakhstan","KAZ","Europe & Central Asia","Upper middle income","The new reference year for chain linked series is 2005.",2008,67.02195122,2.7,15674000
"12743","Kenya","KEN","Sub-Saharan Africa","Lower middle income","Fiscal year end: June 30; reporting period for national accounts data: CY. Based on official government statistics; the new base year is 2009.",2008,56.78468293,4.766,38244442
"12744","Kyrgyz Republic","KGZ","Europe & Central Asia","Lower middle income","",2008,68.45121951,2.8,5318700
"12745","Cambodia","KHM","East Asia & Pacific","Lower middle income","",2008,65.23497561,3.018,13933660
"12746","Kiribati","KIR","East Asia & Pacific","Lower middle income","Based on IMF and World Bank data, GDP in current and constant prices have been revised from 2000 onward. Value added components are calculated using shares from the Asian Development Bank.",2008,65.07860976,3.872,98437
"12747","St. Kitts and Nevis","KNA","Latin America & Caribbean","High income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",2008,NA,NA,51093
"12748","Korea, Rep.","KOR","East Asia & Pacific","High income","The new base year is 2010. GDP data are available from 1970 onward while components are revised from 2000 onward only. Historical data in constant prices are linked to preserve growth rates.",2008,79.83268293,1.192,48948698
"12749","Kuwait","KWT","Middle East & North Africa","High income","Fiscal year end: June 30; reporting period for national accounts data: CY. Based on official government statistics; the new base year is 2010.",2008,73.90314634,2.481,2705290
"12751","Lao PDR","LAO","East Asia & Pacific","Lower middle income","",2008,63.34890244,3.44,6045439
"12752","Lebanon","LBN","Middle East & North Africa","Upper middle income","The new reference year is 2010.",2008,77.93917073,1.601,4109389
"12753","Liberia","LBR","Sub-Saharan Africa","Low income","National accounts local currency data have been revised to be reported in U.S. dollars instead of Liberian dollars.",2008,58.11246341,5.19,3672782
"12754","Libya","LBY","Middle East & North Africa","Upper middle income","Official statistics for Libya are not available; national accounts data are based on World Bank estimates. The new base year is 2003.",2008,71.78739024,2.638,6123022
"12755","St. Lucia","LCA","Latin America & Caribbean","Upper middle income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",2008,74.01314634,2.013,172729
"12759","Liechtenstein","LIE","Europe & Central Asia","High income","National accounts from 2013 to 2014 are revised according to the SNA 2008.",2008,82.68292683,1.43,35721
"12760","Sri Lanka","LKA","South Asia","Lower middle income","Bureau of Census and Statistics revised national accounts from 2010-2015. Value added is in basic prices; prior to 2010 in producer prices. The new base year is 2010.",2008,74.23873171,2.257,19817000
"12763","Lesotho","LSO","Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2012.",2008,45.7392439,3.366,1972194
"12765","Lithuania","LTU","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2015: 1 euro = 3.45280 Lithuanian litas. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.",2008,71.81219512,1.45,3198231
"12766","Luxembourg","LUX","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2008,80.53902439,1.61,488650
"12767","Latvia","LVA","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2014: 1 euro = 0.702804 Latvian lats. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. Based on data from EUROSTAT, the new reference year is 2010.",2008,72.4195122,1.58,2177322
"12768","Macao SAR, China","MAC","East Asia & Pacific","High income","On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.",2008,79.26460976,0.957,507274
"12769","St. Martin (French part)","MAF","Latin America & Caribbean","High income","",2008,78.37073171,1.82,29376
"12770","Morocco","MAR","Middle East & North Africa","Lower middle income","Based on data from the Moroccan Haut Commissariat au Plan, the new base year is 2007.",2008,71.71141463,2.498,31350544
"12771","Monaco","MCO","Europe & Central Asia","High income","",2008,NA,NA,35731
"12772","Moldova","MDA","Europe & Central Asia","Lower middle income","Due to data reliability issues estimates prior to 1995 have been deleted. The new base year is 2000.",2008,68.63002439,1.256,3570108
"12773","Madagascar","MDG","Sub-Saharan Africa","Low income","",2008,62.4827561,4.794,19926798
"12774","Maldives","MDV","South Asia","Upper middle income","April 2012 database update: The Department of National Planning revised national accounts data for 2000 onward; the base year changed to 2003.",2008,75.75953659,2.238,362000
"12776","Mexico","MEX","Latin America & Caribbean","Upper middle income","The new base year is 2008.",2008,75.73246341,2.415,114972821
"12777","Marshall Islands","MHL","East Asia & Pacific","Upper middle income","Fiscal year ends on September 30; reporting period for national accounts data: FY.",2008,NA,NA,52221
"12779","Macedonia, FYR","MKD","Europe & Central Asia","Upper middle income","Based on revisions by the Macedonia State Statistics Office, the new base year is 2005.",2008,74.44639024,1.467,2055266
"12780","Mali","MLI","Sub-Saharan Africa","Low income","The new base year is 1999.",2008,54.99514634,6.67,14223403
"12781","Malta","MLT","Middle East & North Africa","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries. National accounts data source from 1995 to 2015 is Eurostat; prior to 1995 is UN. The new reference year is 2010.",2008,79.63658537,1.43,409379
"12782","Myanmar","MMR","East Asia & Pacific","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: FY. Based on the government‰Ûªs Planning Department and the IMF national accounts have been revised from 2010 to 2015. The new base year is 2010.",2008,64.36760976,2.517,51030006
"12784","Montenegro","MNE","Europe & Central Asia","Upper middle income","Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators continue to include data for Montenegro through 2005.",2008,74.34543902,1.805,616969
"12785","Mongolia","MNG","East Asia & Pacific","Lower middle income","Based on data revised by the National Statistics Office of Mongolia, the new base year is 2010.",2008,66.55992683,2.407,2629666
"12786","Northern Mariana Islands","MNP","East Asia & Pacific","High income","",2008,NA,NA,57343
"12787","Mozambique","MOZ","Sub-Saharan Africa","Low income","Based on official government statistics; the new base year is 2009.",2008,52.15056098,5.64,22994867
"12788","Mauritania","MRT","Sub-Saharan Africa","Lower middle income","Based on official statistics from the Ministry of Economic Affairs and Development; the base year has been returned to 2004.",2008,61.41773171,4.947,3414552
"12789","Mauritius","MUS","Sub-Saharan Africa","Upper middle income","Authorities made significant revisions to the national accounts from 2006 to 2015.",2008,72.57073171,1.67,1244121
"12790","Malawi","MWI","Sub-Saharan Africa","Low income","Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2010.",2008,53.28736585,5.734,13904671
"12791","Malaysia","MYS","East Asia & Pacific","Upper middle income","Based on data from the Malaysian Department of Statistics and Bank Negara Malaysia, the new base year is 2010.",2008,73.92607317,2.051,27197419
"12793","Namibia","NAM","Sub-Saharan Africa","Upper middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Based on official government statistics, national accounts data have been revised from 1980 onward; the new base year is 2010.",2008,60.18407317,3.608,2115703
"12794","New Caledonia","NCL","East Asia & Pacific","High income","",2008,76.45609756,2.2,242000
"12795","Niger","NER","Sub-Saharan Africa","Low income","Based on official government statistics, national accounts data have been revised from 2006 onward; the new base year is 2006.",2008,56.33729268,7.682,15085130
"12796","Nigeria","NGA","Sub-Saharan Africa","Lower middle income","Based on official government statistics released 6 April, 2014, national accounts data have been revised from 2010 onward; the new base year is 2010. The new GDP data are 60 to 75 percent higher than previously reported and incorporate improved data sources and methodology. Nigeria reports using SNA 2008.",2008,50.35743902,5.902,151115683
"12797","Nicaragua","NIC","Latin America & Caribbean","Lower middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 1994 onward; the base year changed to 2006.",2008,72.91841463,2.522,5594524
"12798","Netherlands","NLD","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 2.20371 Netherlands guilder. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2008,80.25121951,1.77,16445593
"12799","Norway","NOR","Europe & Central Asia","High income","",2008,80.59268293,1.96,4768212
"12800","Nepal","NPL","South Asia","Low income","Fiscal year end: July 14; reporting period for national accounts data: FY.",2008,67.04536585,2.873,26325183
"12801","Nauru","NRU","East Asia & Pacific","High income","",2008,NA,NA,10047
"12802","New Zealand","NZL","East Asia & Pacific","High income","Fiscal year end: March 31; reporting period for national accounts data: CY.",2008,80.35121951,2.19,4259800
"12804","Oman","OMN","Middle East & North Africa","High income","National Center for Statistics and Information revised national accounts from 2011 to 2015 based on the SNA 2008. Value added is in basic prices; and before 2011 in producer prices.",2008,75.45253659,2.886,2652281
"12806","Pakistan","PAK","South Asia","Lower middle income","Fiscal year end: June 30; reporting period for national accounts data: FY. The new base year is 2005/06.",2008,64.59814634,3.942,163096985
"12807","Panama","PAN","Latin America & Caribbean","Upper middle income","Based on government statistics national accounts have been revised from 2014.",2008,76.49358537,2.533,3498679
"12808","Peru","PER","Latin America & Caribbean","Upper middle income","The new base year is 2007.",2008,73.22502439,2.59,28642048
"12809","Philippines","PHL","East Asia & Pacific","Lower middle income","Source for GNI and net income from abroad is changed to national statistical office from central bank. April 2012 database update: National accounts data were revised for 1998 onward. Because intellectual property products are now reported as a part of gross fixed capital formation, gross domestic product (GDP) in current prices averaged 4 percent higher than previous estimates.",2008,67.58078049,3.251,90297115
"12810","Palau","PLW","East Asia & Pacific","Upper middle income","Fiscal year ends on September 30; reporting period for national accounts data: FY. National accounts data are revised based on IMF reports.",2008,NA,NA,20227
"12811","Papua New Guinea","PNG","East Asia & Pacific","Lower middle income","",2008,61.5822439,4.101,6540267
"12812","Poland","POL","Europe & Central Asia","High income","",2008,75.54390244,1.39,38125759
"12814","Puerto Rico","PRI","Latin America & Caribbean","High income","Fiscal year end: June 30; reporting period for national accounts data: FY. April 2012 database update: Based on data from the Instituto de EstadÌ_sticas de Puerto Rico, national accounts data were revised for 2001 onward.",2008,77.90646341,1.6516,3760866
"12815","Korea, Dem. People‰Ûªs Rep.","PRK","East Asia & Pacific","Low income","",2008,68.49195122,NA,24243829
"12816","Portugal","PRT","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 200.482 Portuguese escudo. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2008,78.52439024,1.39,10558177
"12817","Paraguay","PRY","Latin America & Caribbean","Upper middle income","National accounts data have been revised from 1960 onward. The methodology and base year have not changed but the output of two hydroelectric plants (shared with neighboring countries) has been added raising GDP from previous estimates. On the supply side, it was added in ""gas, electricity and water."" On the demand side changes were mainly to exports, but also for imports, investment and consumption. National accounts price valuations for 1991 to 2012 have also been corrected and changed from VAP to VAB.",2008,71.89882927,2.846,6047131
"12818","West Bank and Gaza","PSE","Middle East & North Africa","Lower middle income","The new base year is 2004.",2008,71.89495122,4.56,3596688
"12821","French Polynesia","PYF","East Asia & Pacific","High income","",2008,75.18665854,2.156,262877
"12822","Qatar","QAT","Middle East & North Africa","High income","Based on data from the Qatar Ministry of Development Planning and Statistics and the Qatar Central Bank, the new base year is 2013.",2008,77.4487561,2.219,1388962
"12823","Romania","ROU","Europe & Central Asia","Upper middle income","Based on data from EUROSTAT, the Romanian National Institute of Statistics, the National Bank of Romania, and World Bank estimates, the new base year is 2005.",2008,72.56585366,1.6,20537875
"12824","Russian Federation","RUS","Europe & Central Asia","Upper middle income","The new base year is 2011.",2008,67.84878049,1.49,142742350
"12825","Rwanda","RWA","Sub-Saharan Africa","Low income","Based on official government statistics, national accounts data are revised for 2006 onward; the new base year is 2011. Rwanda reports using SNA 2008.",2008,59.31534146,4.751,9750314
"12827","Saudi Arabia","SAU","Middle East & North Africa","High income","Based on data from the Saudi Central Department of Statistics and Information under the authority of the Ministry of Economy and Planning, the new base year is 2010.",2008,73.4457561,3.101,26742842
"12828","Sudan","SDN","Sub-Saharan Africa","Lower middle income","Demographic data (total population, life expectancy, fertility, child mortality, migration), education series, and HIV prevalence are reported separately for Sudan and South Sudan; see specific notes for other series. National accounts data exclude South Sudan after July 9, 2011. Other data reported for Sudan generally include South Sudan to 2011 unless otherwise noted. External debt data and land-related data (including population density, but excluding surface area after 2010) for all years include South Sudan.",2008,61.15060976,4.792,34470138
"12829","Senegal","SEN","Sub-Saharan Africa","Low income","",2008,62.53507317,5.169,12229703
"12830","Singapore","SGP","East Asia & Pacific","High income","Fiscal year end: March 31; reporting period for national accounts data: CY. Country reports using a blend of SNA 1993 and SNA 2008. April 2012 database update: National accounts time series were replaced with official government statistics.",2008,80.7902439,1.28,4839396
"12831","Solomon Islands","SLB","East Asia & Pacific","Lower middle income","National accounts data have been revised from 2007 to 2013 based on IMF reports.",2008,66.56121951,4.359,503410
"12832","Sierra Leone","SLE","Sub-Saharan Africa","Low income","Fiscal year end: June 30; reporting period for national accounts data: CY. April 2013 database update: Based on official government statistics, national accounts data were revised for 1990 onward; the base year changed to 2006.",2008,46.42763415,5.432,5521838
"12833","El Salvador","SLV","Latin America & Caribbean","Lower middle income","",2008,71.08078049,2.189,6004199
"12834","San Marino","SMR","Europe & Central Asia","High income","",2008,82.83170732,NA,30160
"12835","Somalia","SOM","Sub-Saharan Africa","Low income","",2008,53.3545122,7.054,9132589
"12836","Serbia","SRB","Europe & Central Asia","Upper middle income","Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised. The new reference year for chain linked series is 2010.",2008,73.88536585,1.4,7350222
"12838","South Sudan","SSD","Sub-Saharan Africa","Low income","South Sudan declared its independence on July 9, 2011. Data are shown separately for South Sudan where available.",2008,52.59331707,5.552,9208598
"12841","Sao Tome and Principe","STP","Sub-Saharan Africa","Lower middle income","The new base year is 2008. Value added is in basic prices.",2008,65.45053659,4.881,163595
"12842","Suriname","SUR","Latin America & Caribbean","Upper middle income","",2008,69.795,2.523,506657
"12843","Slovak Republic","SVK","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",2008,74.70487805,1.34,5379233
"12844","Slovenia","SVN","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2007: 1 euro = 239.64 Slovenian tolar. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",2008,78.76585366,1.53,2021316
"12845","Sweden","SWE","Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.",2008,81.1,1.91,9219637
"12846","Swaziland","SWZ","Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.",2008,47.34582927,3.699,1153750
"12847","Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income","",2008,74.53658537,1.7,40458
"12848","Seychelles","SYC","Sub-Saharan Africa","High income","April 2013 database update: Based on official government statistics, national accounts data were revised for 1976 onward; the base year changed to 2006.",2008,73.16341463,2.3,86956
"12849","Syrian Arab Republic","SYR","Middle East & North Africa","Lower middle income","April 2013 database update: Based on data from the Central Bureau of Statistics, national accounts data were revised for 2003 onward.",2008,73.7972439,3.178,20097057
"12850","Turks and Caicos Islands","TCA","Latin America & Caribbean","High income","",2008,NA,NA,29481
"12851","Chad","TCD","Sub-Saharan Africa","Low income","Based on IMF data, national accounts data have been revised for 2005 onward; the new base year is 2005.",2008,48.95158537,6.804,11139740
"12854","Togo","TGO","Sub-Saharan Africa","Low income","April 2013 database update: Based on IMF data, national accounts data have been revised for 2000; the new base year is 2000.",2008,56.00590244,5.002,6052937
"12855","Thailand","THA","East Asia & Pacific","Upper middle income","Fiscal year end: September 30; reporting period for national accounts data: CY. Based on data from the Bank of Thailand and the National Economics and Social Development Board (NESDB), the new base year is 2002.",2008,73.18843902,1.553,66453255
"12856","Tajikistan","TJK","Europe & Central Asia","Lower middle income","",2008,67.71458537,3.493,7254072
"12857","Turkmenistan","TKM","Europe & Central Asia","Upper middle income","On January 1, 2009, the Turkmen manat was redenominated (1 new manat = 5,000 old manats).",2008,64.75607317,2.482,4917541
"12859","Timor-Leste","TLS","East Asia & Pacific","Lower middle income","Based on official government statistics, national account data have been revised, and value added is measured at basic prices; the new base year is 2010.",2008,66.45782927,5.7,1030630
"12861","Tonga","TON","East Asia & Pacific","Lower middle income","2013 national accounts estimates are based on IMF reports. Fiscal year ends on June 30; reporting period for national accounts data: FY. April 2013 database update: Based on data from the National Bureau of Statistics, national accounts data were revised; the base year changed to 2010/11.",2008,71.88319512,4.012,102816
"12864","Trinidad and Tobago","TTO","Latin America & Caribbean","High income","",2008,69.42892683,1.799,1315372
"12865","Tunisia","TUN","Middle East & North Africa","Lower middle income","Based on data from Tunisia‰Ûªs Ministry of Development and International Cooperation, Central Bank, and National Institute of Statistics, the new reference year is 2010.",2008,74.30243902,2.06,10328900
"12866","Turkey","TUR","Europe & Central Asia","Upper middle income","",2008,73.5007561,2.17,70344357
"12867","Tuvalu","TUV","East Asia & Pacific","Upper middle income","2013 national accounts estimates are based on IMF reports. Value added is measured at producer prices up to 1999 and at basic prices from 2000 onward.",2008,NA,NA,9788
"12868","Tanzania","TZA","Sub-Saharan Africa","Low income","The new base year is 2007. Tanzania reports using a blend of SNA 1993 and SNA 2008.",2008,59.31470732,5.542,42844744
"12869","Uganda","UGA","Sub-Saharan Africa","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY. Based on official government statistics; the new base year is 2009/10. Uganda reports using SNA 2008. Price valuation is in producer prices.",2008,54.46197561,6.337,31014427
"12870","Ukraine","UKR","Europe & Central Asia","Lower middle income","The new base year is 2010.",2008,68.25146341,1.458,46258200
"12872","Uruguay","URY","Latin America & Caribbean","High income","In 2011, the Central Bank revised national accounts data for 2006 onward.",2008,76.10107317,2.11,3350832
